mean_x,std_x,mean_y,std_y,mean_z,std_z,Activity
-1.723336307431,1.334356873951679,-3.91909617931,5.310904781550891,2.2097707589,6.715435559806187,hand_wash
-2.35668125623,1.7110115951502722,-6.028216252,2.0753661118085867,-8.169154172,2.1540046405014697,hand_wash
-4.238771439000001,0.703106360439998,-5.2943343895,1.4548502335587248,-6.222979248550001,4.676524904657051,hand_wash
-4.313029009999999,0.9314697224920592,-4.92004072115,1.9051798870446144,-5.59137069075,5.5254006887603975,hand_wash
-4.852698757,1.114014701294182,-5.27105480505,2.6122177157830886,-2.7880541908625,5.956504977411674,hand_wash
-4.442671415,1.1178349111942534,-4.6465953721,2.672134972547516,-3.6008579724,6.601837765294875,hand_wash
-4.1032911815,0.9436948352579284,-5.13257474764,2.1059792017968118,-6.2003463172,4.961014976813413,hand_wash
-5.1863249735,1.088530853358728,-3.6883719956,2.950813396150387,2.6453230233500005,5.6459461081903415,hand_wash
-4.183320764,0.9994024867867292,-5.493725748399999,2.3352710087639004,-6.003972662,4.7956840796114975,hand_wash
-4.449622952,0.8971811838089011,-6.358848705000001,2.1237308312561085,-4.6120232236300005,4.322075466472987,hand_wash
-5.12810804,1.182629372339999,-4.651133893515,2.840148625299156,-2.18079102935,6.25757233476178,hand_wash
-1.697080903422,1.452108996907012,-3.07595353705,5.843378018369376,3.08979667715,6.553888447043726,hand_wash
-1.027098135455,1.4973738840317103,-7.145283263325,3.931593479974545,-7.36742133945,3.383888922553602,hand_wash
-1.0974338834405,2.128765822945395,-8.15622103215,2.6811579017207405,-3.9734391736025,5.805963135894068,hand_wash
-1.501252131051,1.6882108714425477,-7.2769854435,3.0742354420205893,-5.562582552275001,4.698302534411779,hand_wash
-3.9624699935,0.6659820820525592,-4.9471583378,1.4820711877753998,-8.488470162999999,1.7012704084026136,hand_wash
-4.3214774345,0.9660657951029596,-4.822862817,1.704343113100854,-3.696533020205,6.685220820939884,hand_wash
-3.7112743635,0.9066656474229624,-5.03035532715,1.7926303206382086,-7.54744901175,3.671684103084896,hand_wash
-4.514294464,1.1671452738723778,-5.714438740500001,2.305741068341686,-2.03367095155,6.145886181699215,hand_wash
-3.61398269197,1.1656358592453755,-5.1218869837835,1.655158920298479,-8.47950081,1.83343735620886,hand_wash
-3.7393200515,0.8565347194088884,-6.2440554085,2.254197747957669,-2.9070208176999994,5.960657990185408,hand_wash
-0.5639791972785001,1.758925581912116,-4.6641927684415005,5.293039268651796,1.5778508571999998,6.983242109272124,hand_wash
1.0237810389100002,1.3541495957149048,-8.2410047109,3.338876923827701,-5.07172927438,3.52834374268666,hand_wash
1.745759676875,1.2097866964896304,-7.867058372,2.9990469955711827,-4.999561359544999,3.878892578050397,hand_wash
-3.935705666855,1.7195836377996687,-4.5719246215,1.106386633470266,-8.709973538,1.302533987345304,hand_wash
-4.723098249,0.7751782572867334,-5.5162987910000005,1.3443687922765823,-5.68097435995,4.5167119786658505,hand_wash
-4.4520119945,0.8522065695821223,-5.1612910485,1.8939037792508528,-5.31418309443,5.39486880744889,hand_wash
-4.821797025,0.975747385311212,-5.936415148999999,1.8079658745350589,-2.78459939115,5.511337060542346,hand_wash
-4.787763784,1.3620872772182462,-5.990662369105,2.128847866113724,-3.28208687555,5.275929720923423,hand_wash
-4.49427808325,1.4441193675601072,-5.3307506332,2.018944753577493,-4.81817460955,5.477544309544231,hand_wash
-4.2131806475,1.172443494999014,-6.105305972000001,1.7962209697069296,-6.05857913907,4.208965394681138,hand_wash
-4.487841468499999,0.97553577113027,-6.1618942537,2.794925680183928,0.8390890949500001,4.80369871538957,hand_wash
-3.239928545,0.6060874660066176,-1.7020924791,0.6347282576652725,7.783190754,0.2964780717768617,hand_wash
-1.1512918766215,1.318097250199684,-4.900090198,5.643197182408473,3.2136312524000004,5.963144468366494,hand_wash
-0.9762937824665,1.8358766365770949,-8.475159807999999,3.3478702395390085,-2.89760838492,6.132471939231358,hand_wash
-0.844932957212,1.465187008268026,-8.728516944499999,2.642747265404026,-2.2121119034850003,5.524816674559736,hand_wash
-3.82969011976,1.60146277786049,-6.3418380815,1.19861381595013,-7.2610704815,1.4376986176610376,hand_wash
-4.315615640000001,0.9015570073756628,-5.9565093612,1.9108114370368985,-7.486819081879999,1.923639194108336,hand_wash
-5.082536823000001,0.902397795475266,-4.968042915500001,2.715839265493248,-1.0618977646900003,6.324451714268188,hand_wash
-4.0968365805,1.036223815531708,-7.0584698325,1.739193139354123,-4.86849991948,3.564706918613135,hand_wash
-4.2787383255,1.3490474990600407,-5.231770473949999,1.9888149155457264,-8.167980620000002,2.072210766642277,hand_wash
-4.973928637,0.9218809929063078,-6.0302520243,2.661966373256368,-0.1790576488,5.089832906528523,hand_wash
-4.929129831,1.0421480593253176,-5.492486326,2.234862864786546,-1.7434484875999998,6.034423725536823,hand_wash
-0.6419490642664999,1.4824195732466905,-4.791583829065,6.160153947421255,1.6014777119499997,6.823323488746747,hand_wash
0.35754647401,1.468458950881653,-8.535987305999999,2.6685697164533315,-3.947495136315,3.812370003347095,hand_wash
-3.663882908925,1.676244012667919,-5.564294992,1.2215449848774171,-8.088615633,1.352389731253533,hand_wash
-4.846088512,1.007546475516244,-5.378657050395,2.4574839103394464,-2.319133309,6.116129335388666,hand_wash
-4.389765425999999,0.988216063061498,-4.03450023233,2.6674498462795486,-2.5894292580435003,7.2448961077150384,hand_wash
-4.4333128878000005,1.2070099245297556,-5.24206307735,2.755468901787367,-3.82135548265,6.096794845548537,hand_wash
-3.9325322505,0.8762424812100597,-6.439453122500001,1.917265628094285,-6.16206791975,3.34028719536621,hand_wash
-4.745725185,1.112175445958242,-4.24017851395,3.502919189000585,-2.6469815531500003,6.6414575012019625,hand_wash
-4.6652585185,1.1398842800690006,-4.88669607964,2.349236219841016,-3.6018279746350004,6.208942943378023,hand_wash
-1.207736496565,1.96181716153032,-4.1434376809,7.0480577747181234,3.69555108008,6.274790638839854,hand_wash
0.8654941969700001,1.882377717887646,-8.02269273665,4.094481667883964,-5.53398601675,4.0408684657183,hand_wash
-1.81379019863,2.586958283769951,-7.1856453865,2.727902978608535,-5.62139224473,3.877559126865133,hand_wash
-3.901834083,0.8414515227255128,-6.0593575055,1.2173294656082752,-6.360980295530001,3.901973116322445,hand_wash
-4.2719903585,1.1000199968033617,-5.242500160115001,2.2128384172734217,-6.590662641300001,4.823858931445801,hand_wash
-4.3319855914800005,1.5833962349736963,-6.133369618445,3.226336988120857,-0.8984556539000002,5.892631253773485,hand_wash
-4.27152331,1.2763497007634506,-5.14390921055,2.331598871164684,-5.929014556500001,5.212245873236879,hand_wash
-4.1831530945,0.7491483644297462,-6.519494638,1.8418019366683824,-4.7577242715,4.408347427422638,hand_wash
-3.8800214575,0.8820630410659063,-5.793246884249999,2.2608292752461185,-7.510763309985,2.919284308101961,hand_wash
-4.7220444545,1.0626439335608346,-6.21145921,1.9180779450136791,-4.50627114515,4.601978985690564,hand_wash
-4.6096940995,0.9492444398079096,-6.31550483815,1.910753136640973,-6.3848765487565,2.335107765008685,hand_wash
-4.5482019705,0.6296078656989309,-6.221248860299999,2.2391044720831053,-3.62510155455,5.102919143886701,hand_wash
-4.7705256325,0.5959635660986544,0.23022125231,0.9077480434627572,7.319592813000001,0.4678737309878462,hand_wash
-2.1876587324,1.4501848917036384,-5.0308044079,6.491492367830461,3.091563063215,6.172670930217658,hand_wash
-1.326804893245,1.6815644405757253,-7.36716388395,2.940204749239847,-5.6906801613,4.426097656106168,hand_wash
-4.4275768155,0.7601203439940448,-5.461500753499999,1.3003462118404758,-7.8878710775,1.2137399618755018,hand_wash
-4.959492678,0.8820531321909747,-6.242319048999999,2.067591967093619,-1.604687037425,5.180840440787399,hand_wash
-4.838322647,0.9452381825612828,-5.20009037305,2.524173419288601,-3.77664041625,5.914385222956081,hand_wash
-4.75550288735,1.1606813816207922,-4.64586486745,2.990106691867414,-3.58121880185,6.293940214839619,hand_wash
-4.842304374,0.8836170135444446,-5.700853021999999,2.1681276811981536,-3.55734647615,5.695835699326898,hand_wash
-1.666448606855,2.0698202788886277,-5.455950260550001,6.4313578046845885,2.2310205688049995,6.062732214638065,hand_wash
-2.028880923275,2.198279878629856,-6.382709101210001,2.65416086091517,-7.64595614165,3.011760336980408,hand_wash
-4.309789715,0.9564219969897142,-5.411355013,1.7267637535110945,-7.005515962699999,3.7815228341681295,hand_wash
-4.519629383,1.5328898326298812,-4.344565419706501,2.56031943877542,-5.339037400845,6.054339498204919,hand_wash
-5.198581492999999,1.5425367477964176,-4.7502278419,3.134902920043855,-1.2227053840000002,6.3737048855224,hand_wash
-4.1421743090000005,1.380943243934483,-4.4319597096,2.311278581863745,-6.1540445925850005,5.627063102499708,hand_wash
-4.6163702162375,1.5926745875194024,-4.64264357716,2.596856145481047,-5.0966733877965,6.247660925624747,hand_wash
-3.825786222995,1.8251232440101028,-4.9305668355000005,1.764222359232415,-8.643284160999999,2.799922321597496,hand_wash
-4.7093209102,1.7673228436874824,-5.221938937015,2.8183349781353946,-4.179141439957,5.709452946421885,hand_wash
-3.3282748128,1.5392768495571094,-5.067999060965,6.141185280775464,1.8917241474,6.287750618150264,hand_wash
-3.3800192231535005,1.4799634606587335,-6.895578575500001,3.106856395450548,-6.96809976325,3.130142726564718,hand_wash
-4.2845222805,0.6920162613321642,-4.8442263665,1.038663947755711,-8.51935394,1.1036742111082307,hand_wash
-5.1807385835,1.3067298767573987,-5.30557899875,2.414785118427014,-3.4120944993499998,5.653278334847742,hand_wash
-4.170800785,1.4751281350461525,-4.35698959545,2.150035159799182,-8.936680031,2.0161618112810133,hand_wash
-5.2277588125,1.2951388179597294,-5.638456752999999,2.600961455042481,0.0158011297200001,5.4577503707818495,hand_wash
-4.2114203165,0.9604413964777,-5.170990865399999,1.6566239336399662,-8.2729123755,1.7134691424894437,hand_wash
-4.422008389999999,1.0329877218728984,-5.798228506,2.1541736677153835,-5.298034682949999,4.90696833748077,hand_wash
-5.030606809,1.238806099869468,-5.07789046605,2.233750313816176,-1.92054221615,6.350758226690805,hand_wash
-5.4477653155,0.5041025696880658,-3.4483491115,3.075683240967508,3.0476863025549994,5.214515336195031,hand_wash
-2.292039668835,1.823725104666328,-5.75175318945,6.582679930887935,0.4622507617000002,6.976416425362746,hand_wash
-2.354974803015,1.5975027842364964,-7.5499877586,4.046359766817448,-3.3494407958,5.827464014861271,hand_wash
-3.2628488657,1.4587082228249206,-6.292752151000001,2.2730081089503518,-7.31681460444,3.16863398874605,hand_wash
-4.2067799857,1.0205373848630055,-5.500042608999999,1.64280715182915,-8.1936911515,1.6990763772223834,hand_wash
-4.840088969,1.3796311196058333,-4.802846453088501,3.0677208501069115,0.5036366910000004,6.380929841938799,hand_wash
