mean_x,std_x,mean_y,std_y,mean_z,std_z,Activity
-0.474094120344,1.9027659269240886,-3.2511552006000004,6.938957104084963,6.745309002539998,3.0312989981047633,hand_wash
0.7169970082970001,2.0449864498799464,-7.712226379600001,4.64875788817649,-3.8873561986,5.897620929593942,hand_wash
-0.5384842110700001,1.8741679774219617,-8.1942360037,3.580226491778292,-5.323146488340001,4.2401479880775765,hand_wash
-4.458568361570001,1.3338117134489986,-5.2255254739999994,1.3599249758556684,-8.267343989999999,1.9918076849566808,hand_wash
-4.279396953,0.6924762881117604,-4.4060815141,1.4587813551430644,-8.986891728,1.3965174092217252,hand_wash
-4.2927012819999995,0.8517972664757322,-4.005682134,1.2718755304766551,-8.908466714,1.228236043636955,hand_wash
-5.2729468650000015,1.2267911787552361,-4.265026844730001,2.9694376703738365,-0.45158093649999986,6.553435732124387,hand_wash
-5.75799818,1.3055478601331199,-4.5275329376,3.98610673466364,3.6419984249000006,2.765530022332759,hand_wash
-4.916508095,1.1972819117560023,-7.625969674,3.5135507777036756,2.0430354741870005,1.6388788208383294,hand_wash
-4.758329015999999,1.0395174186165048,-5.788247286199999,2.7461868805388887,-5.3682207043000005,4.598228789862893,hand_wash
-4.44324022,0.7919419350331719,-3.8215051529999995,1.4721012890353296,-9.037414604999999,1.4587918748543673,hand_wash
-4.9044730969999994,1.2482913485409348,-5.011075415,2.5871696864734575,-2.1249331616599996,6.501659031736063,hand_wash
-4.596281994,1.2083647815108214,-5.353179985599999,2.7466317676800243,-4.4990322116,5.56978734079064,hand_wash
-3.9703675840000003,0.8535672650662048,-4.6799399745,1.476927990923328,-8.958223309,1.6228656333599443,hand_wash
-5.700170465,1.3906581608936224,-4.81140261374,4.326639315710198,2.2782264265,3.8561033583703797,hand_wash
-4.619465754999999,1.4489754855852401,-7.5891941959999984,3.5833355775075626,1.15342943128,1.5282219806622992,hand_wash
-4.017010561999999,0.8464884494164087,-6.0103134549999995,2.84765829312547,-7.2186247764199996,2.957776025602611,hand_wash
-4.186398366,0.9840469383599887,-5.9530965045999995,2.3145635969242373,-6.7200535953,3.3251164047139374,hand_wash
-4.832634485000001,1.1402567226613483,-5.654269882000001,2.0015726152279516,-2.9963969481999997,5.789207474373924,hand_wash
-5.526136339,0.7998587713131787,-4.079927724349999,3.6895198605642148,2.2124711341600003,4.881902356245358,hand_wash
