1729973782062,1,3,-5.9372535,-0.062270507,6.644982
1729973782072,1,3,-5.9420433,0.122145995,6.666537
1729973782082,1,3,-6.0330544,0.19758911,6.7767076
1729973782092,1,3,-6.084547,0.21555176,6.6413894
1729973782102,1,3,-6.2474084,0.3161426,6.556366
1729973782112,1,3,-5.9983263,0.366438,6.6425867
1729973782122,1,3,-5.816305,0.19758911,6.690487
1729973782132,1,3,-5.7049365,-0.0035925293,6.6629443
1729973782142,1,3,-5.716912,0.20118164,6.72282
1729973782152,1,3,-5.698949,0.25267455,6.6258216
1729973782162,1,3,-5.771997,0.22872436,6.581514
1729973782172,1,3,-5.868995,0.21435425,6.5527735
1729973782182,1,3,-5.971981,0.22513184,6.47733
1729973782192,1,3,-6.09293,0.13292359,6.5036755
1729973782202,1,3,-6.143225,0.19878662,6.3935046
1729973782212,1,3,-6.100115,0.3065625,6.4186525
1729973782222,1,3,-6.119275,0.14489868,6.412665
1729973782232,1,3,-6.2007055,-0.13771363,6.274951
1729973782241,1,3,-6.0498195,-0.3820056,6.043832
1729973782251,1,3,-6.2174706,-0.5041516,6.1611876
1729973782261,1,3,-6.404282,-0.64186525,6.3432093
1729973782271,1,3,-6.4426026,-0.92328,6.2402234
1729973782281,1,3,-6.292914,-0.852627,5.892946
1729973782291,1,3,-6.1049047,-0.74604857,5.2187476
1729973782301,1,3,-5.9564137,-0.9304651,4.5840673
1729973782311,1,3,-5.660629,-1.1603869,4.4475513
1729973782321,1,3,-5.82828,-1.6621436,5.1947975
1729973782331,1,3,-6.2246556,-2.2070105,6.1935205
1729973782341,1,3,-6.7060547,-2.642904,6.194718
1729973782351,1,3,-6.8629284,-2.823728,6.7946706
1729973782361,1,3,-6.76593,-2.638114,7.1120105
1729973782371,1,3,-6.3132715,-2.2213807,7.1287756
1729973782381,1,3,-5.715714,-1.607058,7.0413575
1729973782391,1,3,-5.083429,-1.113684,7.067703
1729973782401,1,3,-4.733756,-0.8358618,6.7264123
1729973782411,1,3,-4.646338,-0.5137317,6.77072
1729973782421,1,3,-4.670288,-0.79035646,6.531218
1729973782431,1,3,-4.3230104,-1.8441651,6.6569567
1729973782441,1,3,-3.6919227,-3.4033227,7.95865
1729973782451,1,3,-3.1961536,-4.660708,9.381291
1729973782461,1,3,-3.1243029,-5.1756372,9.364527
1729973782471,1,3,-3.0344896,-5.0582814,8.528665
1729973782481,1,3,-2.2704785,-5.151687,6.222261
1729973782491,1,3,-1.0154883,-5.3337083,5.0822315
1729973782501,1,3,-0.20237915,-5.926476,4.5601172
1729973782511,1,3,-0.25985962,-6.8018556,5.652246
1729973782521,1,3,-1.2466077,-7.1359606,5.2810183
1729973782531,1,3,-2.0896544,-7.8724294,5.49178
1729973782541,1,3,-3.075205,-8.023315,6.3994923
1729973782551,1,3,-3.7601807,-7.289242,6.9455566
1729973782561,1,3,-4.782854,-5.430707,6.6868944
1729973782571,1,3,-5.100194,-2.535128,6.9778895
1729973782581,1,3,-4.981641,0.31015503,5.8977356
1729973782591,1,3,-4.6714854,2.8033705,5.6714063
1729973782601,1,3,-3.1638207,3.8823266,3.436853
1729973782611,1,3,-1.8333875,2.9123437,4.5050316
1729973782621,1,3,-1.1053015,-1.6082556,4.1146436
1729973782631,1,3,-2.9650342,-6.3935046,4.452341
1729973782641,1,3,-5.0487013,-9.19927,5.868995
1729973782651,1,3,-5.478607,-13.208532,4.0535707
1729973782661,1,3,-5.2019825,-16.57114,2.7662475
1729973782671,1,3,-4.5421543,-19.459534,2.0237916
1729973782681,1,3,-3.8954992,-19.955303,2.2405407
1729973782691,1,3,-2.818938,-16.535215,3.5530114
1729973782700,1,3,-1.5220349,-13.151052,1.6238233
1729973782710,1,3,-1.7938696,-11.30569,3.3841627
1729973782720,1,3,-2.259701,-10.0770445,5.077441
1729973782730,1,3,-3.0596375,-7.8005786,5.3313136
1729973782740,1,3,-4.5277843,-4.691843,7.267687
1729973782750,1,3,-5.0977993,-2.696792,6.9359765
1729973782760,1,3,-5.3971767,-0.7220984,5.3684363
1729973782770,1,3,-6.6413894,2.0728893,9.9644785
1729973782780,1,3,-6.0893373,4.2954674,9.8590975
1729973782790,1,3,-3.5889368,5.9528213,8.398136
1729973782800,1,3,-1.3903089,4.484674,6.3863196
1729973782810,1,3,-1.7076489,1.6884887,6.2941113
1729973782820,1,3,-2.3782544,-1.3675561,5.6809864
1729973782830,1,3,-3.0237122,-3.6955152,3.7721558
1729973782840,1,3,-3.5458264,-5.2726355,3.378175
1729973782850,1,3,-4.1314087,-6.837781,2.7566674
1729973782860,1,3,-4.6032276,-8.914263,0.429906
1729973782870,1,3,-4.8080015,-11.32485,-1.033451
1729973782880,1,3,-3.998485,-14.178515,-3.6571949
1729973782890,1,3,-3.4117053,-17.317188,-4.89063
1729973782900,1,3,-3.9493873,-20.331322,-3.8607714
1729973782910,1,3,-4.9038024,-20.800745,-0.24069947
1729973782920,1,3,-4.91937,-19.020048,0.40236327
1729973782930,1,3,-4.3697133,-16.977097,-0.7652087
1729973782940,1,3,-3.2967443,-14.486276,-1.6944764
1729973782950,1,3,-2.692002,-11.898457,-1.5998731
1729973782960,1,3,-2.8129504,-9.590856,0.7927515
1729973782970,1,3,-2.7135572,-7.662865,1.7220191
1729973782980,1,3,-2.6213489,-5.344486,3.5793567
1729973782990,1,3,-3.6116896,-3.2955468,6.375542
1729973783000,1,3,-4.5469446,-1.5208374,6.998247
1729973783010,1,3,-4.663103,0.9304651,8.793314
1729973783020,1,3,-3.5446289,0.8143066,6.7216225
1729973783030,1,3,-3.5865417,0.76281375,7.6616673
1729973783040,1,3,-3.239264,0.5233118,7.220984
1729973783050,1,3,-3.4691858,-0.5388794,6.0546093
1729973783060,1,3,-3.8943017,-2.3686743,4.8810496
1729973783070,1,3,-3.6009119,-4.9612827,3.0213172
1729973783080,1,3,-3.0895753,-6.7551527,1.5878979
1729973783090,1,3,-2.262096,-7.4964113,0.75562865
1729973783100,1,3,-1.411864,-6.876101,0.8418494
1729973783110,1,3,-0.7137158,-6.333629,1.1304492
1729973783120,1,3,-1.2813355,-6.7324,1.8070422
1729973783130,1,3,-2.7890003,-8.316706,0.12693603
1729973783140,1,3,-4.4954515,-11.25779,-3.0883777
1729973783150,1,3,-5.3995714,-13.463602,-5.101392
1729973783160,1,3,-5.8187,-16.152012,-7.573052
1729973783170,1,3,-5.8785753,-18.873951,-7.2437367
1729973783179,1,3,-5.576803,-19.582878,-1.2058923
1729973783189,1,3,-3.7996986,-17.363892,4.5780797
1729973783199,1,3,-1.9100281,-14.885046,3.436853
1729973783209,1,3,-1.2777429,-13.202545,-1.3232483
1729973783219,1,3,-1.5184424,-11.373948,-4.750521
1729973783229,1,3,-2.7339149,-9.946516,-4.1194334
1729973783239,1,3,-3.6919227,-9.164542,-0.69455564
1729973783249,1,3,-3.4069152,-7.5227566,3.1817834
