1727770046618,-2.198628,4.0392003,7.282057
1727770046628,-2.217788,3.8487964,7.03537
1727770046638,-2.2896388,3.7194653,7.003037
1727770046648,-2.4333398,3.5901344,7.1706886
1727770046658,-2.4980054,3.4572108,7.08327
1727770046668,-2.215393,3.1698084,7.155121
1727770046678,-2.0549269,3.1734009,7.477251
1727770046688,-1.8693128,3.3362622,7.635322
1727770046698,-1.848955,3.66917,7.5754466
1727770046708,-1.9088305,4.059558,7.2952294
1727770046718,-2.066902,4.29427,6.8964586
1727770046728,-2.2824535,4.2152343,6.6425867
1727770046738,-2.5087829,4.0188427,6.357579
1727770046748,-2.7159522,3.873944,6.258186
1727770046758,-2.701582,3.749403,6.204298
1727770046768,-2.8644433,3.4667907,6.2737536
1727770046778,-2.9650342,3.2763867,6.3503942
1727770046788,-3.0380824,2.8608508,6.086942
1727770046798,-3.434458,2.8500733,5.882168
1727770046808,-3.5637891,2.5267456,5.4175344
1727770046818,-3.3159046,1.5471826,4.333788
1727770046828,-3.2620165,0.17004639,3.5853443
1727770046838,-3.0237122,-2.0237916,2.9482691
1727770046848,-3.171006,-4.9864306,4.2152343
1727770046858,-3.4033227,-8.048463,5.1864147
1727770046868,-3.178191,-10.096205,5.854625
1727770046878,-2.0118165,-10.921289,6.5527735
1727770046888,-0.554447,-11.352392,7.956255
1727770046898,0.44667113,-10.948832,9.322614
1727770046908,0.8083191,-9.624386,10.024354
1727770046918,0.61911255,-8.017328,9.284293
1727770046927,-0.124541014,-6.004314,8.710686
1727770046937,-0.6227051,-3.9278321,8.933423
1727770046947,-0.53049684,-2.4800427,9.340576
1727770046957,-0.8083191,-1.3579761,10.597961
1727770046967,-1.5843054,0.5939648,12.024196
1727770046977,-1.0945239,3.4356556,10.038724
1727770046987,0.14968872,5.9540186,7.6413097
1727770046997,0.43110353,6.971902,6.4869103
1727770047007,-0.76281375,3.6236646,6.807843
1727770047017,-2.5315356,-1.9184107,9.624386
1727770047027,-3.7745507,-6.046227,12.492422
1727770047037,-2.8033705,-8.468789,12.740307
1727770047047,0.07903565,-9.123827,8.666378
1727770047057,2.4273522,-8.911868,6.114485
1727770047067,3.7290454,-9.354946,4.430786
1727770047077,3.8883142,-10.13213,4.003275
1727770047087,3.6476147,-10.558444,5.619913
1727770047097,2.8764184,-10.438693,7.1587133
1727770047107,1.6441809,-9.959689,7.026987
1727770047117,0.5340893,-9.163344,7.101233
1727770047127,0.16884887,-8.139474,7.8317137
1727770047137,0.25985962,-6.5455885,9.044791
1727770047147,0.6586304,-4.212839,10.150093
1727770047157,1.104104,-1.1484119,10.600356
1727770047167,1.0322534,1.7687219,9.898616
1727770047177,0.45625123,4.30385,8.270002
1727770047187,-0.6011499,5.271438,6.4473925
1727770047197,-1.4597644,4.8499146,6.326444
1727770047207,-0.94962525,2.9327013,5.8175025
1727770047217,-0.81789917,0.26345214,7.156318
1727770047227,-1.040636,-2.9087512,9.313033
1727770047237,-0.9316626,-7.108418,9.914184
1727770047247,-1.1723621,-11.105705,8.734636
1727770047257,-1.470542,-14.7629,5.3037705
1727770047267,-1.6441809,-16.064594,3.8607714
1727770047277,-0.48738647,-15.386803,3.9649549
1727770047287,1.3795313,-14.400055,4.6128078
1727770047297,2.863246,-13.279186,4.524192
1727770047307,3.974535,-12.354709,3.7242553
1727770047317,3.222499,-10.977572,4.6199927
1727770047327,1.5352075,-8.029303,7.5778418
1727770047337,-0.8262817,-3.8404138,11.232641
1727770047347,-1.5615528,0.2814148,11.035052
1727770047357,-1.4429992,4.085903,8.690329
1727770047367,-1.1939173,5.967191,7.181466
1727770047377,-0.50774413,6.0617943,7.9059596
1727770047387,0.58558226,5.367239,7.9346995
1727770047397,1.1005114,4.445156,8.005353
1727770047407,1.2789404,2.8225305,7.0437527
1727770047417,0.7424561,-0.3197351,5.1157618
1727770047427,-0.9017249,-2.203418,5.955216
1727770047437,-0.432301,-4.3373804,4.677473
1727770047447,0.77838135,-5.366041,4.794829
1727770047457,1.6932788,-6.1983104,5.0750465
1727770047467,1.2094848,-7.6221495,4.3469605
1727770047477,0.52450925,-10.332114,0.8322693
1727770047487,-0.76281375,-12.499607,-1.6825012
1727770047497,-1.0550061,-13.559403,-3.2500415
1727770047507,-0.17363891,-14.521004,-2.7375073
1727770047517,0.9172925,-15.392791,-0.104183346
1727770047527,1.9291883,-15.420333,1.5364051
1727770047537,2.5471032,-14.468313,2.0453467
1727770047547,2.4345374,-12.218192,2.381847
1727770047557,1.7184265,-8.830437,4.997208
1727770047567,0.8250842,-4.594845,9.8519125
1727770047577,0.791554,-0.07304809,12.90197
1727770047587,0.63587767,3.0285022,10.436297
1727770047597,-0.5233118,4.6128078,9.122629
1727770047607,-1.0681787,5.581593,9.960886
1727770047617,0.0023950196,5.874983,8.92504
1727770047627,1.3567786,4.2391844,6.1983104
1727770047637,1.1172767,1.4394068,5.5384827
1727770047647,-0.0490979,-2.1255798,4.89542
1727770047657,-0.30296996,-5.3361034,4.2930727
1727770047667,0.34248778,-9.178912,4.548142
1727770047677,0.552052,-11.819422,8.173004
1727770047687,0.44547364,-15.03713,5.8582177
1727770047697,-0.63108766,-17.290844,1.7938696
1727770047707,-1.3040881,-16.969912,-1.0250684
1727770047717,-0.5628296,-14.97007,-1.3843213
1727770047727,1.3040881,-13.237273,-0.88855225
1727770047737,3.1793885,-12.672049,1.404679
1727770047747,3.6236646,-13.357024,4.0667434
1727770047757,2.7351122,-12.492422,6.001919
1727770047767,1.477727,-10.460248,6.018684
1727770047777,0.30177248,-7.4808435,6.5695386
1727770047787,-0.0035925293,-4.1541615,6.73719
1727770047797,0.24069947,-1.7184265,5.4486694
1727770047807,0.6753955,-0.46104127,4.0176454
1727770047817,0.8095166,-0.34727782,4.406836
1727770047826,1.0370435,-0.4921765,6.165978
1727770047836,1.1795471,-1.0849439,8.546627
1727770047846,1.1999048,-2.330354,8.343051
1727770047856,0.7005432,-3.8943017,5.694159
1727770047866,-0.083825685,-5.052294,2.943479
1727770047876,-0.23710693,-5.652246,0.7759863
1727770047886,1.4322217,-5.9959316,-1.0921289
1727770047896,3.2248938,-7.268884,-0.38919067
1727770047906,3.4715807,-9.3381815,2.4704626
1727770047916,1.4334192,-11.245814,6.1120896
1727770047926,-1.6010705,-12.627741,4.223617
1727770047936,-3.578159,-12.809762,-0.91489744
1727770047946,-3.2524366,-12.463681,-5.924081
1727770047956,-1.6118481,-10.3512745,-7.6377172
1727770047966,0.5736072,-8.21851,-8.679551
1727770047976,2.5662634,-7.230564,-10.715318
1727770047986,4.1002736,-6.974297,-9.610016
1727770047996,4.373306,-6.2785435,-5.342091
1727770048006,3.2356713,-6.243816,-4.198469
1727770048016,0.6262976,-7.404203,-5.3756213
1727770048026,-2.210603,-8.85798,-5.9276733
1727770048036,-3.453618,-9.860295,-6.356382
1727770048046,-3.1937585,-9.874665,-5.457052
1727770048056,-1.3340259,-9.399254,-4.764891
1727770048066,0.59635985,-9.439969,-6.524033
1727770048076,1.4549744,-9.342971,-6.7683253
1727770048086,2.9542565,-9.353748,-5.7684045
1727770048096,3.7733533,-9.426797,-4.446354
1727770048106,3.2823744,-9.777667,-4.4906616
1727770048116,1.9255958,-9.400452,-4.942123
1727770048126,1.472937,-8.162227,-6.668932
1727770048136,1.6441809,-7.117998,-8.619676
1727770048146,1.4262341,-5.9779687,-8.52148
1727770048156,2.1279747,-4.797224,-8.052055
1727770048166,2.454895,-6.018684,-8.774154
1727770048176,0.4754114,-8.184979,-7.0712953
1727770048186,-1.2430152,-10.421927,-7.306007
1727770048196,-1.2573853,-10.96919,-8.396938
1727770048206,-1.1543994,-11.215877,-7.8820095
1727770048216,-0.27303222,-12.699591,-7.6664577
1727770048226,1.1795471,-14.338982,-7.835306
1727770048236,2.9398866,-14.623989,-7.728728
1727770048246,5.2187476,-13.670772,-7.841294
1727770048256,6.394702,-11.601475,-6.7216225
1727770048266,5.562433,-9.462722,-5.8905506
1727770048276,3.246449,-7.653285,-3.8763392
1727770048286,1.4956897,-7.618557,-4.543352
1727770048296,-1.0442286,-8.497529,-6.793473
1727770048306,-3.744613,-8.131091,-9.093889
1727770048316,-3.7410204,-4.5002418,-9.574091
1727770048326,-3.3877552,-1.3388159,-7.877219
1727770048336,-1.7794995,-0.69216067,-7.635322
1727770048346,-1.6896863,1.956731,-8.690329
1727770048356,-0.89932984,4.26074,-10.836266
1727770048366,1.6142431,2.8907886,-11.97869
1727770048376,2.2944288,-1.5627502,-9.538165
1727770048386,1.5747254,-6.3863196,-6.5683413
1727770048396,1.1771522,-9.178912,-5.1145644
1727770048406,1.3974938,-9.929751,-5.0977993
1727770048416,1.2909155,-8.859178,-6.0270667
1727770048426,1.1615845,-7.03537,-8.007748
1727770048436,0.8430469,-4.981641,-9.606423
1727770048446,0.72808594,-4.228407,-10.302176
1727770048456,0.0490979,-5.1301317,-9.266331
1727770048466,-0.5556445,-6.4557753,-8.952583
1727770048476,-0.9675879,-7.6377172,-9.669891
1727770048486,-0.9903406,-7.7227407,-10.284214
1727770048496,-0.7364685,-8.678353,-10.5129385
